node_id,authority_score,pagerank_score,authority_rank,pagerank_rank
6006,3.436275682176e-02,9.678264374002e-04,210,103
6007,0.000000000000e+00,5.048837521545e-05,5851,5851
6009,4.586324495033e-03,1.024138321276e-04,1667,1883
6010,2.027365334522e-03,6.094657968376e-05,2014,2278
6013,0.000000000000e+00,5.048837521545e-05,5852,5852
6014,0.000000000000e+00,5.048837521545e-05,5853,5853
6015,0.000000000000e+00,5.048837521545e-05,5854,5854
6016,0.000000000000e+00,5.048837521545e-05,5855,5855
6017,0.000000000000e+00,5.048837521545e-05,5856,5856
6018,0.000000000000e+00,5.048837521545e-05,5857,5857
6019,0.000000000000e+00,5.048837521545e-05,5858,5858
6020,0.000000000000e+00,5.048837521545e-05,5859,5859
6021,5.142159252061e-03,1.138824806203e-04,1611,1788
6022,0.000000000000e+00,5.048837521545e-05,5860,5860
6023,7.166784228988e-03,2.187870034189e-04,1446,1204
6024,0.000000000000e+00,5.048837521545e-05,5861,5861
6025,6.449456119393e-113,9.340349414814e-05,2370,1965
6026,0.000000000000e+00,5.048837521545e-05,5862,5862
6027,2.068839369649e-03,8.377635514201e-05,2011,2049
6028,0.000000000000e+00,5.048837521545e-05,5863,5863
6029,1.498032516347e-02,2.512981192615e-04,993,1064
6030,0.000000000000e+00,5.048837521545e-05,5864,5864
6031,0.000000000000e+00,5.048837521545e-05,5865,5865
6032,2.212157124754e-02,3.354682484502e-04,636,758
6033,0.000000000000e+00,5.048837521545e-05,5866,5866
6034,0.000000000000e+00,5.048837521545e-05,5867,5867
6035,0.000000000000e+00,5.048837521545e-05,5868,5868
6036,0.000000000000e+00,5.048837521545e-05,5869,5869
6037,0.000000000000e+00,5.048837521545e-05,5870,5870
6038,0.000000000000e+00,5.048837521545e-05,5871,5871
6039,0.000000000000e+00,5.048837521545e-05,5872,5872
6041,3.080902180482e-03,7.538714519705e-05,1868,2124
6042,0.000000000000e+00,5.048837521545e-05,5873,5873
6043,1.941009602201e-02,2.937419925111e-04,754,896
6044,2.141159069926e-02,8.308770139682e-04,665,140
6045,0.000000000000e+00,5.048837521545e-05,5874,5874
6046,0.000000000000e+00,5.048837521545e-05,5875,5875
6047,4.802841422324e-03,7.841189069616e-05,1639,2092
6048,0.000000000000e+00,5.048837521545e-05,5876,5876
6049,0.000000000000e+00,5.048837521545e-05,5877,5877
6050,0.000000000000e+00,5.048837521545e-05,5878,5878
6051,0.000000000000e+00,5.048837521545e-05,5879,5879
6052,0.000000000000e+00,5.048837521545e-05,5880,5880
6053,0.000000000000e+00,5.048837521545e-05,5881,5881
6054,1.915293009671e-03,5.864592225434e-05,2029,2305
6055,8.918589368283e-04,5.607542591187e-05,2182,2328
6056,0.000000000000e+00,5.048837521545e-05,5882,5882
6057,0.000000000000e+00,5.048837521545e-05,5883,5883
6058,0.000000000000e+00,5.048837521545e-05,5884,5884
6059,2.871344989845e-03,2.215299850153e-04,1895,1188
6060,0.000000000000e+00,5.048837521545e-05,5885,5885
6061,0.000000000000e+00,5.048837521545e-05,5886,5886
6062,0.000000000000e+00,5.048837521545e-05,5887,5887
6063,0.000000000000e+00,5.048837521545e-05,5888,5888
6064,0.000000000000e+00,5.048837521545e-05,5889,5889
6066,0.000000000000e+00,5.048837521545e-05,5890,5890
6067,0.000000000000e+00,5.048837521545e-05,5891,5891
6068,0.000000000000e+00,5.048837521545e-05,5892,5892
6069,0.000000000000e+00,5.048837521545e-05,5893,5893
6070,0.000000000000e+00,5.048837521545e-05,5894,5894
6071,0.000000000000e+00,5.048837521545e-05,5895,5895
6072,0.000000000000e+00,5.048837521545e-05,5896,5896
6073,0.000000000000e+00,5.048837521545e-05,5897,5897
6074,0.000000000000e+00,5.048837521545e-05,5898,5898
6075,0.000000000000e+00,5.048837521545e-05,5899,5899
6077,0.000000000000e+00,5.048837521545e-05,5900,5900
6078,4.288273153305e-03,1.406762361727e-04,1702,1593
6079,0.000000000000e+00,5.048837521545e-05,5901,5901
6080,2.215885044063e-03,1.170708089324e-04,1990,1753
6081,0.000000000000e+00,5.048837521545e-05,5902,5902
6082,0.000000000000e+00,5.048837521545e-05,5903,5903
6083,3.845271029683e-03,8.224175440127e-05,1759,2063
6088,1.900468954414e-04,1.407418443966e-04,2301,1591
6089,0.000000000000e+00,5.048837521545e-05,5904,5904
6090,6.449456119393e-113,9.340349414814e-05,2371,1966
6091,0.000000000000e+00,5.048837521545e-05,5905,5905
6092,0.000000000000e+00,5.048837521545e-05,5906,5906
6093,0.000000000000e+00,5.048837521545e-05,5907,5907
6094,1.351709643415e-02,3.047957822270e-04,1082,859
6096,2.737306134703e-03,7.217754906452e-05,1913,2163
6097,2.458102714847e-02,2.507149629668e-04,533,1069
6098,2.577758203797e-02,3.273330024215e-04,483,778
6100,0.000000000000e+00,5.048837521545e-05,5908,5908
6101,6.449456119393e-113,9.340349414814e-05,2372,1967
6105,6.971543341572e-03,7.615474635043e-05,1459,2117
6106,3.270082057545e-03,6.886292916956e-05,1833,2194
6107,2.439826109907e-03,5.449122883127e-05,1954,2339
6108,0.000000000000e+00,5.048837521545e-05,5909,5909
6109,2.340393942238e-03,6.378193079880e-05,1971,2257
6110,2.144977508059e-03,6.373671339673e-05,2004,2258
6111,4.658588666944e-03,7.750723183116e-05,1656,2104
6112,0.000000000000e+00,5.048837521545e-05,5910,5910
6113,0.000000000000e+00,5.048837521545e-05,5911,5911
6114,0.000000000000e+00,5.048837521545e-05,5912,5912
6116,0.000000000000e+00,5.048837521545e-05,5913,5913
6118,0.000000000000e+00,5.048837521545e-05,5914,5914
6119,0.000000000000e+00,5.048837521545e-05,5915,5915
6120,0.000000000000e+00,5.048837521545e-05,5916,5916
6121,0.000000000000e+00,5.048837521545e-05,5917,5917
6123,2.625365991142e-02,7.389272751693e-04,463,185
6124,3.010745526735e-02,6.693232571325e-04,323,233
6126,0.000000000000e+00,5.048837521545e-05,5918,5918
6127,0.000000000000e+00,5.048837521545e-05,5919,5919
6128,0.000000000000e+00,5.048837521545e-05,5920,5920
6129,0.000000000000e+00,5.048837521545e-05,5921,5921
6130,2.941532990421e-03,6.120151942898e-05,1886,2276
6132,0.000000000000e+00,5.048837521545e-05,5922,5922
6133,0.000000000000e+00,5.048837521545e-05,5923,5923
6134,0.000000000000e+00,5.048837521545e-05,5924,5924
6135,0.000000000000e+00,5.048837521545e-05,5925,5925
6139,0.000000000000e+00,5.048837521545e-05,5926,5926
6141,0.000000000000e+00,5.048837521545e-05,5927,5927
6142,0.000000000000e+00,5.048837521545e-05,5928,5928
6143,0.000000000000e+00,5.048837521545e-05,5929,5929
6144,0.000000000000e+00,5.048837521545e-05,5930,5930
6145,0.000000000000e+00,5.048837521545e-05,5931,5931
6146,0.000000000000e+00,5.048837521545e-05,5932,5932
6147,0.000000000000e+00,5.048837521545e-05,5933,5933
6148,1.774177897538e-02,7.220242089681e-04,849,201
6149,2.025039947154e-03,5.684705018138e-05,2016,2320
6150,0.000000000000e+00,5.048837521545e-05,5934,5934
6151,2.497926276047e-02,3.047029389012e-04,514,860
6152,0.000000000000e+00,5.048837521545e-05,5935,5935
6153,0.000000000000e+00,5.048837521545e-05,5936,5936
6155,0.000000000000e+00,5.048837521545e-05,5937,5937
6156,3.062959962480e-02,7.004284850071e-04,307,209
6157,0.000000000000e+00,5.048837521545e-05,5938,5938
6158,0.000000000000e+00,5.048837521545e-05,5939,5939
6160,0.000000000000e+00,5.048837521545e-05,5940,5940
6161,7.570412575226e-03,2.179779823583e-04,1425,1210
6162,2.479539540859e-03,7.342390958411e-05,1943,2151
6164,4.482046981390e-03,9.000910510267e-05,1679,2001
6165,0.000000000000e+00,5.048837521545e-05,5941,5941
6166,1.894921743942e-02,1.397964750157e-04,783,1602
6168,0.000000000000e+00,5.048837521545e-05,5942,5942
6169,0.000000000000e+00,5.048837521545e-05,5943,5943
6170,1.762612058084e-02,1.577906196961e-04,851,1502
6174,1.469384407685e-02,3.605008199804e-04,1005,693
6175,0.000000000000e+00,5.048837521545e-05,5944,5944
6176,0.000000000000e+00,5.048837521545e-05,5945,5945
6177,0.000000000000e+00,5.048837521545e-05,5946,5946
6178,0.000000000000e+00,5.048837521545e-05,5947,5947
6179,0.000000000000e+00,5.048837521545e-05,5948,5948
6180,0.000000000000e+00,5.048837521545e-05,5949,5949
6181,0.000000000000e+00,5.048837521545e-05,5950,5950
6182,0.000000000000e+00,5.048837521545e-05,5951,5951
6183,0.000000000000e+00,5.048837521545e-05,5952,5952
6184,0.000000000000e+00,5.048837521545e-05,5953,5953
6185,0.000000000000e+00,5.048837521545e-05,5954,5954
6186,0.000000000000e+00,5.048837521545e-05,5955,5955
6187,0.000000000000e+00,5.048837521545e-05,5956,5956
6188,0.000000000000e+00,5.048837521545e-05,5957,5957
6190,0.000000000000e+00,5.048837521545e-05,5958,5958
6191,0.000000000000e+00,5.048837521545e-05,5959,5959
6192,0.000000000000e+00,5.048837521545e-05,5960,5960
6193,0.000000000000e+00,5.048837521545e-05,5961,5961
6196,0.000000000000e+00,5.048837521545e-05,5962,5962
6197,0.000000000000e+00,5.048837521545e-05,5963,5963
6198,6.703005309402e-03,1.130477104854e-04,1479,1797
6199,0.000000000000e+00,5.048837521545e-05,5964,5964
6200,0.000000000000e+00,5.048837521545e-05,5965,5965
6201,0.000000000000e+00,5.048837521545e-05,5966,5966
6202,0.000000000000e+00,5.048837521545e-05,5967,5967
6203,0.000000000000e+00,5.048837521545e-05,5968,5968
6204,0.000000000000e+00,5.048837521545e-05,5969,5969
6205,0.000000000000e+00,5.048837521545e-05,5970,5970
6206,0.000000000000e+00,5.048837521545e-05,5971,5971
6207,0.000000000000e+00,5.048837521545e-05,5972,5972
6208,0.000000000000e+00,5.048837521545e-05,5973,5973
6212,0.000000000000e+00,5.048837521545e-05,5974,5974
6213,0.000000000000e+00,5.048837521545e-05,5975,5975
6214,0.000000000000e+00,5.048837521545e-05,5976,5976
6215,0.000000000000e+00,5.048837521545e-05,5977,5977
6216,0.000000000000e+00,5.048837521545e-05,5978,5978
6217,0.000000000000e+00,5.048837521545e-05,5979,5979
6218,1.788379824609e-02,4.460955119196e-04,839,483
6219,0.000000000000e+00,5.048837521545e-05,5980,5980
6220,0.000000000000e+00,5.048837521545e-05,5981,5981
6221,1.924319200989e-02,3.157742381480e-04,758,818
6222,0.000000000000e+00,5.048837521545e-05,5982,5982
6223,0.000000000000e+00,5.048837521545e-05,5983,5983
6224,0.000000000000e+00,5.048837521545e-05,5984,5984
6225,2.208082561846e-03,5.470927494343e-05,1992,2336
6226,7.460036054312e-03,7.660393529308e-05,1430,2110
6227,2.322789239496e-02,3.229569488717e-04,584,795
6228,0.000000000000e+00,5.048837521545e-05,5985,5985
6229,2.837309387862e-02,6.085634041820e-04,380,278
6230,0.000000000000e+00,5.048837521545e-05,5986,5986
6232,0.000000000000e+00,5.048837521545e-05,5987,5987
6235,3.673832327412e-03,6.342339639889e-05,1780,2261
6236,0.000000000000e+00,5.048837521545e-05,5988,5988
6239,0.000000000000e+00,5.048837521545e-05,5989,5989
6240,0.000000000000e+00,5.048837521545e-05,5990,5990
6241,1.140647854360e-02,1.527968529183e-04,1194,1523
6242,0.000000000000e+00,5.048837521545e-05,5991,5991
6243,1.576773711293e-02,3.335535763451e-04,946,762
6244,0.000000000000e+00,5.048837521545e-05,5992,5992
6245,0.000000000000e+00,5.048837521545e-05,5993,5993
6246,2.227496933382e-02,3.308731119984e-04,629,769
6247,0.000000000000e+00,5.048837521545e-05,5994,5994
6248,0.000000000000e+00,5.048837521545e-05,5995,5995
6251,2.177436695883e-02,2.181575453065e-04,650,1208
6252,0.000000000000e+00,5.048837521545e-05,5996,5996
6253,0.000000000000e+00,5.048837521545e-05,5997,5997
6254,0.000000000000e+00,5.048837521545e-05,5998,5998
6255,1.119735814672e-02,3.069431698399e-04,1199,854
6257,1.320995830756e-03,6.369781958446e-05,2117,2260
6258,0.000000000000e+00,5.048837521545e-05,5999,5999
6259,6.449456119393e-113,9.340349414814e-05,2373,1968
6261,5.653189788024e-03,1.000185919651e-04,1554,1895
6262,2.247585613646e-02,3.457069900066e-04,619,737
6263,0.000000000000e+00,5.048837521545e-05,6000,6000
6264,0.000000000000e+00,5.048837521545e-05,6001,6001
6265,0.000000000000e+00,5.048837521545e-05,6002,6002
6266,0.000000000000e+00,5.048837521545e-05,6003,6003
6267,6.449456119393e-113,9.340349414814e-05,2374,1969
6269,4.132991561565e-03,7.796146866543e-05,1720,2097
6270,1.534860571963e-02,2.709815756657e-04,975,989
6271,0.000000000000e+00,5.048837521545e-05,6004,6004
6272,2.446672481858e-02,2.420217384371e-04,540,1097
6273,0.000000000000e+00,5.048837521545e-05,6005,6005
6274,0.000000000000e+00,5.048837521545e-05,6006,6006
6275,0.000000000000e+00,5.048837521545e-05,6007,6007
6276,0.000000000000e+00,5.048837521545e-05,6008,6008
6278,1.901210733044e-03,6.886916173285e-05,2034,2193
6279,2.867530062888e-04,5.238467739153e-05,2283,2359
6280,5.546366538395e-04,1.437140604656e-04,2233,1573
6281,0.000000000000e+00,5.048837521545e-05,6009,6009
6282,0.000000000000e+00,5.048837521545e-05,6010,6010
6286,0.000000000000e+00,5.048837521545e-05,6011,6011
6287,0.000000000000e+00,5.048837521545e-05,6012,6012
6288,0.000000000000e+00,5.048837521545e-05,6013,6013
6291,0.000000000000e+00,5.048837521545e-05,6014,6014
6292,0.000000000000e+00,5.048837521545e-05,6015,6015
6293,0.000000000000e+00,5.048837521545e-05,6016,6016
6294,0.000000000000e+00,5.048837521545e-05,6017,6017
6295,0.000000000000e+00,5.048837521545e-05,6018,6018
6296,2.002569227154e-02,4.989200962845e-04,723,402
6297,0.000000000000e+00,5.048837521545e-05,6019,6019
6298,0.000000000000e+00,5.048837521545e-05,6020,6020
6299,3.351742110014e-02,8.694689736375e-04,231,128
6301,0.000000000000e+00,5.048837521545e-05,6021,6021
6302,7.214077036344e-03,1.306715747024e-04,1443,1664
6304,0.000000000000e+00,5.048837521545e-05,6022,6022
6305,2.080617054102e-02,3.308880578343e-04,693,768
6306,3.048372219187e-02,3.661079106147e-04,312,673
6307,8.062684004801e-04,7.403511412542e-05,2193,2144
6311,4.084800301463e-03,8.204439545558e-05,1726,2066
6312,0.000000000000e+00,5.048837521545e-05,6023,6023
6313,0.000000000000e+00,5.048837521545e-05,6024,6024
6314,0.000000000000e+00,5.048837521545e-05,6025,6025
6315,0.000000000000e+00,5.048837521545e-05,6026,6026
6316,0.000000000000e+00,5.048837521545e-05,6027,6027
6317,0.000000000000e+00,5.048837521545e-05,6028,6028
6319,0.000000000000e+00,5.048837521545e-05,6029,6029
6320,1.191544693729e-02,2.150998702286e-04,1170,1227
6321,9.494242153006e-04,6.479796041739e-05,2169,2247
6323,1.047682817812e-02,3.750309038276e-04,1248,650
6324,0.000000000000e+00,5.048837521545e-05,6030,6030
6325,0.000000000000e+00,5.048837521545e-05,6031,6031
6326,0.000000000000e+00,5.048837521545e-05,6032,6032
6327,3.757044525869e-02,9.666245900894e-04,163,104
6328,2.222441514838e-02,3.563889677714e-04,634,704
6330,2.625450919105e-02,6.800962623360e-04,462,223
6331,0.000000000000e+00,5.048837521545e-05,6033,6033
6332,0.000000000000e+00,5.048837521545e-05,6034,6034
6333,0.000000000000e+00,5.048837521545e-05,6035,6035
6334,1.688758967949e-02,8.930696081791e-04,893,123
6337,3.160841144595e-02,4.074874113758e-04,276,572
6339,0.000000000000e+00,5.048837521545e-05,6036,6036
6340,2.386925802681e-03,7.822479858137e-05,1961,2095
6344,1.980024079664e-03,5.520256917378e-05,2022,2334
6346,0.000000000000e+00,5.048837521545e-05,6037,6037
6347,2.508627742053e-02,5.011444908383e-04,511,396
6348,0.000000000000e+00,5.048837521545e-05,6038,6038
6349,0.000000000000e+00,5.048837521545e-05,6039,6039
6350,0.000000000000e+00,5.048837521545e-05,6040,6040
6351,0.000000000000e+00,5.048837521545e-05,6041,6041
6355,0.000000000000e+00,5.048837521545e-05,6042,6042
6356,0.000000000000e+00,5.048837521545e-05,6043,6043
6359,0.000000000000e+00,5.048837521545e-05,6044,6044
6360,5.292290164379e-03,1.005553762604e-04,1597,1893
6366,0.000000000000e+00,5.048837521545e-05,6045,6045
6367,0.000000000000e+00,5.048837521545e-05,6046,6046
6371,0.000000000000e+00,5.048837521545e-05,6047,6047
6374,0.000000000000e+00,5.048837521545e-05,6048,6048
6375,0.000000000000e+00,5.048837521545e-05,6049,6049
6376,2.822374563882e-03,5.654579159199e-05,1904,2323
6377,0.000000000000e+00,5.048837521545e-05,6050,6050
6378,0.000000000000e+00,5.048837521545e-05,6051,6051
6379,0.000000000000e+00,5.048837521545e-05,6052,6052
6380,0.000000000000e+00,5.048837521545e-05,6053,6053
6381,0.000000000000e+00,5.048837521545e-05,6054,6054
6383,0.000000000000e+00,5.048837521545e-05,6055,6055
6387,0.000000000000e+00,5.048837521545e-05,6056,6056
6388,2.078500431003e-02,4.387154728921e-04,695,502
6389,0.000000000000e+00,5.048837521545e-05,6057,6057
6391,0.000000000000e+00,5.048837521545e-05,6058,6058
6392,0.000000000000e+00,5.048837521545e-05,6059,6059
6393,0.000000000000e+00,5.048837521545e-05,6060,6060
6394,0.000000000000e+00,5.048837521545e-05,6061,6061
6395,0.000000000000e+00,5.048837521545e-05,6062,6062
6396,0.000000000000e+00,5.048837521545e-05,6063,6063
6397,0.000000000000e+00,5.048837521545e-05,6064,6064
6398,0.000000000000e+00,5.048837521545e-05,6065,6065
6399,0.000000000000e+00,5.048837521545e-05,6066,6066
6400,1.770830613010e-02,5.164402520076e-04,850,369
6406,0.000000000000e+00,5.048837521545e-05,6067,6067
6407,1.417899796717e-02,2.284338266220e-04,1037,1165
6408,0.000000000000e+00,5.048837521545e-05,6068,6068
6409,7.574080224094e-03,1.527938451526e-04,1424,1524
6410,0.000000000000e+00,5.048837521545e-05,6069,6069
6411,0.000000000000e+00,5.048837521545e-05,6070,6070
6412,0.000000000000e+00,5.048837521545e-05,6071,6071
6413,0.000000000000e+00,5.048837521545e-05,6072,6072
6414,2.952970596100e-02,7.668506036939e-04,344,174
6415,0.000000000000e+00,5.048837521545e-05,6073,6073
6416,0.000000000000e+00,5.048837521545e-05,6074,6074
6417,2.668050068696e-02,5.038037398430e-04,440,391
6421,1.734824898567e-03,1.145588233676e-04,2053,1781
6422,1.547137137288e-02,4.600287315325e-04,967,461
6423,0.000000000000e+00,5.048837521545e-05,6075,6075
6424,9.439284654298e-03,3.527424267636e-04,1309,716
6426,0.000000000000e+00,5.048837521545e-05,6076,6076
6427,1.637824079616e-03,1.312456303488e-04,2067,1660
6428,0.000000000000e+00,5.048837521545e-05,6077,6077
6429,0.000000000000e+00,5.048837521545e-05,6078,6078
6430,0.000000000000e+00,5.048837521545e-05,6079,6079
6431,0.000000000000e+00,5.048837521545e-05,6080,6080
6432,2.005280545136e-02,3.505638942813e-04,722,721
6435,3.916236351917e-03,9.979772194266e-05,1754,1897
6436,0.000000000000e+00,5.048837521545e-05,6081,6081
6437,2.867543303563e-02,3.016289215778e-04,375,871
6439,0.000000000000e+00,5.048837521545e-05,6082,6082
6440,0.000000000000e+00,5.048837521545e-05,6083,6083
6441,2.512463278044e-02,3.176901489707e-04,510,812
6442,1.747124774721e-02,4.074733196211e-04,860,573
6443,0.000000000000e+00,5.048837521545e-05,6084,6084
6444,0.000000000000e+00,5.048837521545e-05,6085,6085
6445,0.000000000000e+00,5.048837521545e-05,6086,6086
6446,0.000000000000e+00,5.048837521545e-05,6087,6087
6447,5.558030278440e-03,1.231636754002e-04,1568,1710
6448,0.000000000000e+00,5.048837521545e-05,6088,6088
6450,0.000000000000e+00,5.048837521545e-05,6089,6089
6451,0.000000000000e+00,5.048837521545e-05,6090,6090
6452,0.000000000000e+00,5.048837521545e-05,6091,6091
6453,0.000000000000e+00,5.048837521545e-05,6092,6092
6454,0.000000000000e+00,5.048837521545e-05,6093,6093
6455,0.000000000000e+00,5.048837521545e-05,6094,6094
6456,0.000000000000e+00,5.048837521545e-05,6095,6095
6457,0.000000000000e+00,5.048837521545e-05,6096,6096
6458,2.330485313885e-02,6.824013594666e-04,583,221
6459,0.000000000000e+00,5.048837521545e-05,6097,6097
6460,0.000000000000e+00,5.048837521545e-05,6098,6098
6461,0.000000000000e+00,5.048837521545e-05,6099,6099
6462,5.575056672219e-03,1.134910697648e-04,1565,1793
6464,4.921040803649e-03,6.656661926172e-05,1629,2222
6466,0.000000000000e+00,5.048837521545e-05,6100,6100
6467,0.000000000000e+00,5.048837521545e-05,6101,6101
6468,0.000000000000e+00,5.048837521545e-05,6102,6102
6469,0.000000000000e+00,5.048837521545e-05,6103,6103
6470,0.000000000000e+00,5.048837521545e-05,6104,6104
6471,0.000000000000e+00,5.048837521545e-05,6105,6105
6472,4.672594012141e-03,1.399410427551e-04,1650,1600
6474,1.070260519068e-02,1.428409295012e-04,1234,1582
6475,1.322230155870e-03,5.266788682028e-05,2116,2354
6477,0.000000000000e+00,5.048837521545e-05,6106,6106
6478,0.000000000000e+00,5.048837521545e-05,6107,6107
6479,0.000000000000e+00,5.048837521545e-05,6108,6108
6480,0.000000000000e+00,5.048837521545e-05,6109,6109
6481,2.724824911602e-02,4.873314818468e-04,419,420
6483,0.000000000000e+00,5.048837521545e-05,6110,6110
6484,0.000000000000e+00,5.048837521545e-05,6111,6111
6485,0.000000000000e+00,5.048837521545e-05,6112,6112
6486,0.000000000000e+00,5.048837521545e-05,6113,6113
6487,0.000000000000e+00,5.048837521545e-05,6114,6114
6488,0.000000000000e+00,5.048837521545e-05,6115,6115
6489,0.000000000000e+00,5.048837521545e-05,6116,6116
6490,0.000000000000e+00,5.048837521545e-05,6117,6117
6491,4.678379709996e-03,1.071089970656e-04,1649,1844
6492,0.000000000000e+00,5.048837521545e-05,6118,6118
6493,0.000000000000e+00,5.048837521545e-05,6119,6119
6494,0.000000000000e+00,5.048837521545e-05,6120,6120
6495,0.000000000000e+00,5.048837521545e-05,6121,6121
6496,3.030613700645e-02,6.400476455916e-04,318,255
6497,0.000000000000e+00,5.048837521545e-05,6122,6122
6498,1.788235344258e-02,3.603408025856e-04,840,694
6500,0.000000000000e+00,5.048837521545e-05,6123,6123
6501,1.841121114407e-02,1.878033807157e-04,814,1355
6502,0.000000000000e+00,5.048837521545e-05,6124,6124
6503,1.535421266290e-02,2.725503002063e-04,973,980
6504,0.000000000000e+00,5.048837521545e-05,6125,6125
6505,2.918437744433e-02,2.544315997200e-04,355,1052
6506,0.000000000000e+00,5.048837521545e-05,6126,6126
6507,0.000000000000e+00,5.048837521545e-05,6127,6127
6508,0.000000000000e+00,5.048837521545e-05,6128,6128
6509,0.000000000000e+00,5.048837521545e-05,6129,6129
6510,0.000000000000e+00,5.048837521545e-05,6130,6130
6511,4.071407709640e-03,1.342968142312e-04,1730,1643
6513,0.000000000000e+00,5.048837521545e-05,6131,6131
6514,0.000000000000e+00,5.048837521545e-05,6132,6132
6515,0.000000000000e+00,5.048837521545e-05,6133,6133
6516,0.000000000000e+00,5.048837521545e-05,6134,6134
6517,0.000000000000e+00,5.048837521545e-05,6135,6135
6518,0.000000000000e+00,5.048837521545e-05,6136,6136
6519,0.000000000000e+00,5.048837521545e-05,6137,6137
6520,0.000000000000e+00,5.048837521545e-05,6138,6138
6521,0.000000000000e+00,5.048837521545e-05,6139,6139
6522,0.000000000000e+00,5.048837521545e-05,6140,6140
6523,2.972699109559e-02,6.213256413760e-04,338,271
6524,0.000000000000e+00,5.048837521545e-05,6141,6141
6525,0.000000000000e+00,5.048837521545e-05,6142,6142
6526,0.000000000000e+00,5.048837521545e-05,6143,6143
6527,0.000000000000e+00,5.048837521545e-05,6144,6144
6528,1.799488629603e-02,2.078684891054e-04,830,1262
6529,6.171315265140e-03,8.281392118711e-05,1512,2059
6530,1.460700563901e-03,9.511381617432e-05,2092,1935
6532,1.619636198801e-03,1.246236613178e-04,2072,1705
6533,0.000000000000e+00,5.048837521545e-05,6145,6145
6534,0.000000000000e+00,5.048837521545e-05,6146,6146
6535,0.000000000000e+00,5.048837521545e-05,6147,6147
6536,0.000000000000e+00,5.048837521545e-05,6148,6148
6537,0.000000000000e+00,5.048837521545e-05,6149,6149
6538,0.000000000000e+00,5.048837521545e-05,6150,6150
6539,0.000000000000e+00,5.048837521545e-05,6151,6151
6541,0.000000000000e+00,5.048837521545e-05,6152,6152
6542,0.000000000000e+00,5.048837521545e-05,6153,6153
6543,2.017858691489e-03,7.802748673161e-05,2018,2096
6544,0.000000000000e+00,5.048837521545e-05,6154,6154
6545,0.000000000000e+00,5.048837521545e-05,6155,6155
6546,0.000000000000e+00,5.048837521545e-05,6156,6156
6547,0.000000000000e+00,5.048837521545e-05,6157,6157
6548,0.000000000000e+00,5.048837521545e-05,6158,6158
6550,0.000000000000e+00,5.048837521545e-05,6159,6159
6551,0.000000000000e+00,5.048837521545e-05,6160,6160
6552,1.469431696259e-02,1.477851644822e-04,1004,1552
6553,1.046184412275e-02,1.246453063172e-04,1249,1704
6554,1.549241028450e-02,3.009517391881e-04,964,874
6555,3.024490626162e-02,8.804853314865e-04,319,126
6560,3.938699821510e-02,9.274955755306e-04,139,115
6561,0.000000000000e+00,5.048837521545e-05,6161,6161
6563,0.000000000000e+00,5.048837521545e-05,6162,6162
6565,0.000000000000e+00,5.048837521545e-05,6163,6163
6566,2.213222870888e-02,3.632543605171e-04,635,683
6567,5.565171875716e-03,1.224934250754e-04,1566,1713
6568,7.426060532249e-04,7.679942151719e-05,2202,2107
6570,1.582960092883e-02,1.517203550239e-04,943,1529
6571,5.609511612585e-03,1.407099962080e-04,1559,1592
6572,0.000000000000e+00,5.048837521545e-05,6164,6164
6573,0.000000000000e+00,5.048837521545e-05,6165,6165
6574,0.000000000000e+00,5.048837521545e-05,6166,6166
6575,0.000000000000e+00,5.048837521545e-05,6167,6167
6576,2.246788322461e-02,3.185939288508e-04,620,810
6577,0.000000000000e+00,5.048837521545e-05,6168,6168
6578,0.000000000000e+00,5.048837521545e-05,6169,6169
6579,0.000000000000e+00,5.048837521545e-05,6170,6170
6580,0.000000000000e+00,5.048837521545e-05,6171,6171
6581,0.000000000000e+00,5.048837521545e-05,6172,6172
6582,0.000000000000e+00,5.048837521545e-05,6173,6173
6583,0.000000000000e+00,5.048837521545e-05,6174,6174
6584,0.000000000000e+00,5.048837521545e-05,6175,6175
6585,0.000000000000e+00,5.048837521545e-05,6176,6176
6586,0.000000000000e+00,5.048837521545e-05,6177,6177
6587,0.000000000000e+00,5.048837521545e-05,6178,6178
6588,0.000000000000e+00,5.048837521545e-05,6179,6179
6589,1.817041607159e-02,1.156799820000e-04,823,1767
6590,3.485690122014e-03,6.626019917216e-05,1804,2227
6592,2.524797196400e-03,5.965382155069e-05,1936,2294
6594,1.810489092441e-02,1.723967447114e-04,826,1423
6595,1.595383864300e-02,1.853816009258e-04,936,1365
6596,8.940576048604e-03,2.724176208331e-04,1342,981
6598,0.000000000000e+00,5.048837521545e-05,6180,6180
6599,1.606270517750e-02,3.081395528774e-04,929,851
6600,2.477512096201e-02,4.991422598290e-04,523,401
6601,0.000000000000e+00,5.048837521545e-05,6181,6181
6602,0.000000000000e+00,5.048837521545e-05,6182,6182
6603,0.000000000000e+00,5.048837521545e-05,6183,6183
6604,0.000000000000e+00,5.048837521545e-05,6184,6184
6605,0.000000000000e+00,5.048837521545e-05,6185,6185
6606,9.009279068747e-03,1.451870149214e-04,1337,1567
6607,0.000000000000e+00,5.048837521545e-05,6186,6186
6608,0.000000000000e+00,5.048837521545e-05,6187,6187
6609,0.000000000000e+00,5.048837521545e-05,6188,6188
6611,9.409993540828e-04,5.121904419569e-05,2172,2367
6612,0.000000000000e+00,5.048837521545e-05,6189,6189
